Year,Street,Cross Reference,AADT,Total Coll,Prop Damage Coll,Total Injury Coll,Major Injury Coll,Minor Injury Coll,Fatal Coll,# of Injuries,# of Fatalities,Collision Rate,Prop Damage Rate,Injury Coll Rate,Minor Inj Rate,Major Inj Rate,Fatal Coll Rate,HSIP Safety Index
2000,"COMMODORE DRIVE, ANCHORAGE","O'MALLEY ROAD, ANCHORAGE",18900,4,2,2,0,2,0,2,0,0.57,0.29,0.28,0.28,0,0,0
2000,"CONCRETE STREET, ANCHORAGE","EAST 3RD AVENUE, ANCHORAGE",11800,6,5,1,0,1,0,1,0,1.38,1.15,0.23,0.23,0,0,1.02
2000,"CONCRETE STREET, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",40200,18,14,4,0,4,0,6,0,1.23,0.95,0.28,0.28,0,0,0.74
2000,"COPE STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",20400,2,2,0,0,0,0,0,0,0.27,0.27,0,0,0,0,0
2000,"CORDOVA STREET, ANCHORAGE","EAST 13TH AVENUE, ANCHORAGE",4200,3,1,2,0,2,0,2,0,1.95,0.65,1.3,1.3,0,0,0.81
2000,"CORDOVA STREET, ANCHORAGE","EAST 15TH AVENUE, ANCHORAGE",14500,5,4,1,0,1,0,1,0,0.95,0.76,0.19,0.19,0,0,0.46
2000,"CORDOVA STREET, ANCHORAGE","EAST 3RD AVENUE, ANCHORAGE",7100,1,1,0,0,0,0,0,0,0.38,0.38,0,0,0,0,0.24
2000,"CORDOVA STREET, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",17900,9,6,3,0,3,0,3,0,1.38,0.92,0.46,0.46,0,0,0.77
2000,"CORDOVA STREET, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",17700,5,3,2,0,2,0,3,0,0.77,0.46,0.31,0.31,0,0,0.43
2000,"CORDOVA STREET, ANCHORAGE","EAST 9TH AVENUE, ANCHORAGE",10300,8,5,3,0,3,0,3,0,2.13,1.33,0.8,0.8,0,0,0.96
2000,"CORDOVA STREET, ANCHORAGE","EAST INTERNATIONAL AIRPORT ROAD, ANCHORAGE",16100,2,2,0,0,0,0,0,0,0.34,0.34,0,0,0,0,0
2000,"CORDOVA STREET, ANCHORAGE","EAST TUDOR ROAD, ANCHORAGE",40200,3,2,1,0,1,0,1,0,0.21,0.14,0.07,0.07,0,0,0.21
2000,"CORONADO ROAD, EAGLE RIVER","OLD GLENN HIGHWAY, EAGLE RIVER",20000,2,1,1,0,1,0,2,0,0.28,0.14,0.14,0.14,0,0,0
2000,"COTTONWOOD STREET, ANCHORAGE","EAST 36TH AVENUE, ANCHORAGE",20100,9,4,5,1,4,0,9,0,1.23,0.54,0.69,0.55,0.14,0,0.83
2000,"CRANBERRY STREET, ANCHORAGE","RASPBERRY ROAD, ANCHORAGE",13800,2,1,1,0,1,0,1,0,0.4,0.2,0.2,0.2,0,0,0.2
2000,"CREEKSIDE CENTER DRIVE, ANCHORAGE","MULDOON ROAD, ANCHORAGE (SOUTH SIDE)",33000,6,2,4,0,4,0,4,0,0.5,0.16,0.34,0.34,0,0,0.38
2000,"D STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",10700,9,7,2,0,2,0,2,0,2.3,1.79,0.51,0.51,0,0,0
2000,"D STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",10100,3,3,0,0,0,0,0,0,0.81,0.81,0,0,0,0,0.35
2000,"D STREET, ANCHORAGE","WEST 9TH AVENUE, ANCHORAGE",11800,1,1,0,0,0,0,0,0,0.23,0.23,0,0,0,0,0.17
2000,"DAWSON STREET, ANCHORAGE","WEST BENSON BOULEVARD, ANCHORAGE",21800,3,3,0,0,0,0,0,0,0.38,0.38,0,0,0,0,0
2000,"DAWSON STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",23400,4,3,1,0,1,0,1,0,0.47,0.35,0.12,0.12,0,0,0
2000,"DE ARMOUN ROAD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",5700,1,1,0,0,0,0,0,0,0.48,0.48,0,0,0,0,0.27
2000,"DE ARMOUN ROAD, ANCHORAGE","SEWARD E. ON RAMP AT DE ARMOUN, ANCHORAGE",6600,2,2,0,0,0,0,0,0,0.82,0.82,0,0,0,0,0.54
2000,"DE ARMOUN ROAD, ANCHORAGE","SEWARD W. OFF RAMP AT DE ARMOUN, ANCHORAGE",6100,2,2,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0.38
2000,"DEBARR CIRCLE, ANCHORAGE","DEBARR ROAD, ANCHORAGE",33100,5,3,2,0,2,0,3,0,0.42,0.25,0.17,0.17,0,0,0.31
2000,"DEBARR ROAD, ANCHORAGE","EDWARD STREET, ANCHORAGE",20300,2,1,1,0,1,0,1,0,0.26,0.13,0.13,0.13,0,0,0
2000,"DEBARR ROAD, ANCHORAGE","HOYT STREET, ANCHORAGE",25500,5,3,2,0,2,0,2,0,0.53,0.32,0.21,0.21,0,0,0.3
2000,"DEBARR ROAD, ANCHORAGE","MULDOON ROAD, ANCHORAGE",38100,29,23,6,0,6,0,7,0,2.09,1.65,0.44,0.44,0,0,1.36
2000,"DEBARR ROAD, ANCHORAGE","NICHOLS STREET, ANCHORAGE",24000,5,4,1,1,0,0,1,0,0.56,0.45,0.11,0,0.11,0,0.4
2000,"DEBARR ROAD, ANCHORAGE","PATTERSON STREET, ANCHORAGE",15600,8,6,2,0,2,0,3,0,1.42,1.06,0.36,0.36,0,0,0.9
2000,"DEBARR ROAD, ANCHORAGE","PINE STREET, ANCHORAGE",25700,5,5,0,0,0,0,0,0,0.53,0.53,0,0,0,0,0.3
2000,"DEBARR ROAD, ANCHORAGE","RUDAKOF CIRCLE, ANCHORAGE",22700,2,2,0,0,0,0,0,0,0.24,0.24,0,0,0,0,0.22
2000,"DEBARR ROAD, ANCHORAGE","TURPIN STREET, ANCHORAGE",21200,13,7,5,0,5,1,9,1,1.67,0.9,0.64,0.64,0,0.13,0.9
2000,"DENALI STREET, ANCHORAGE","EAST 33RD AVENUE, ANCHORAGE",15100,11,11,0,0,0,0,0,0,1.99,1.99,0,0,0,0,1.26
2000,"DENALI STREET, ANCHORAGE","EAST 34TH AVENUE, ANCHORAGE",13900,4,4,0,0,0,0,0,0,0.79,0.79,0,0,0,0,0.61
2000,"DENALI STREET, ANCHORAGE","EAST 36TH AVENUE, ANCHORAGE",31700,14,10,4,0,4,0,4,0,1.21,0.87,0.34,0.34,0,0,0.7
2000,"DENALI STREET, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",21200,3,2,1,0,1,0,2,0,0.39,0.26,0.13,0.13,0,0,0.33
2000,"DENALI STREET, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",13600,2,2,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.31
2000,"DENALI STREET, ANCHORAGE","EAST BENSON BOULEVARD, ANCHORAGE",40700,35,32,2,0,2,1,3,1,2.36,2.15,0.14,0.14,0,0.07,1.55
2000,"DENALI STREET, ANCHORAGE","EAST FIREWEED LANE, ANCHORAGE",14700,5,5,0,0,0,0,0,0,0.93,0.93,0,0,0,0,0.5
2000,"DENALI STREET, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",32800,21,20,1,0,1,0,1,0,1.75,1.67,0.08,0.08,0,0,1.11
2000,"DENALI STREET, ANCHORAGE","EAST TUDOR ROAD, ANCHORAGE (WEST SIDE)",48600,21,17,4,0,4,0,5,0,1.19,0.96,0.23,0.23,0,0,1.24
2000,"DENALI STREET, ANCHORAGE","SHARROCK WAY, ANCHORAGE",1900,1,1,0,0,0,0,0,0,1.44,1.44,0,0,0,0,0.5
2000,"DENALI STREET, ANCHORAGE","TELEPHONE AVENUE, ANCHORAGE",11700,2,2,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0.34
2000,"DIMOND CENTER DRIVE, ANCHORAGE","EAST DIMOND BOULEVARD, ANCHORAGE",56300,15,15,0,0,0,0,0,0,0.73,0.73,0,0,0,0,0.46
2000,"DUBEN AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",33100,13,8,5,0,5,0,8,0,1.07,0.66,0.41,0.41,0,0,0.62
2000,"DUBEN AVENUE, ANCHORAGE","OKLAHOMA STREET, ANCHORAGE",3000,1,1,0,0,0,0,0,0,0.91,0.91,0,0,0,0,0.44
2000,"E STREET, ANCHORAGE","CANNON COURT, ANCHORAGE",13600,8,2,6,0,6,0,9,0,1.61,0.4,1.21,1.21,0,0,1.23
2000,"E STREET, ANCHORAGE","WEST 10TH AVENUE, ANCHORAGE",6500,5,4,1,0,1,0,1,0,2.1,1.68,0.42,0.42,0,0,1.03
2000,"E STREET, ANCHORAGE","WEST 15TH AVENUE, ANCHORAGE",14300,7,7,0,0,0,0,0,0,1.34,1.34,0,0,0,0,0.65
2000,"E STREET, ANCHORAGE","WEST 17TH AVENUE, ANCHORAGE",5300,3,2,1,0,1,0,1,0,1.55,1.03,0.52,0.52,0,0,0.92
2000,"E STREET, ANCHORAGE","WEST 3RD AVENUE, ANCHORAGE",9800,6,6,0,0,0,0,0,0,1.68,1.68,0,0,0,0,0.74
2000,"E STREET, ANCHORAGE","WEST 4TH AVENUE, ANCHORAGE",7300,10,9,1,0,1,0,1,0,3.74,3.37,0.37,0.37,0,0,1.64
2000,"E STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",14900,6,4,2,0,2,0,3,0,1.1,0.74,0.36,0.36,0,0,0.52
2000,"E STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",13600,16,13,3,0,3,0,4,0,3.21,2.61,0.6,0.6,0,0,1.48
2000,"E STREET, ANCHORAGE","WEST 8TH AVENUE, ANCHORAGE",5900,3,2,1,1,0,0,2,0,1.39,0.93,0.46,0,0.46,0,0.8
2000,"E STREET, ANCHORAGE","WEST 9TH AVENUE, ANCHORAGE",14400,8,6,2,0,2,0,2,0,1.52,1.14,0.38,0.38,0,0,0.74
2000,"EAGLE RIVER ROAD, EAGLE RIVER","EAST EAGLE RIVER LOOP ROAD, EAGLE RIVER",16600,7,6,1,1,0,0,2,0,1.14,0.98,0.16,0,0.16,0,0.58
2000,"EAGLE RIVER ROAD, EAGLE RIVER","OLD GLENN HIGHWAY, EAGLE RIVER",21300,6,4,2,0,2,0,2,0,0.78,0.52,0.26,0.26,0,0,0.45
2000,"EAGLE STREET, ANCHORAGE","EAST 4TH AVENUE, ANCHORAGE",8400,4,2,2,0,2,0,2,0,1.3,0.65,0.65,0.65,0,0,0.86
2000,"EAGLE STREET, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",22300,1,1,0,0,0,0,0,0,0.12,0.12,0,0,0,0,0.11
2000,"EAGLE STREET, ANCHORAGE","EAST FIREWEED LANE, ANCHORAGE",13600,3,1,2,0,2,0,2,0,0.6,0.2,0.4,0.4,0,0,0.37
2000,"EAGLE STREET, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",25000,1,0,1,0,1,0,2,0,0.11,0,0.11,0.11,0,0,0
2000,"EAST 100TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",21200,1,1,0,0,0,0,0,0,0.13,0.13,0,0,0,0,0.11
2000,"EAST 10TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",20500,3,2,1,0,1,0,1,0,0.4,0.27,0.13,0.13,0,0,0.34
2000,"EAST 11TH COURT, ANCHORAGE","MULDOON ROAD, ANCHORAGE",33700,6,6,0,0,0,0,0,0,0.49,0.49,0,0,0,0,0.47
2000,"EAST 12TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",22000,5,5,0,0,0,0,0,0,0.62,0.62,0,0,0,0,0.55
2000,"EAST 12TH COURT, ANCHORAGE","MULDOON ROAD, ANCHORAGE",38900,24,14,10,0,10,0,14,0,1.68,0.98,0.7,0.7,0,0,1.1
2000,"EAST 13TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",25500,18,14,4,1,3,0,5,0,1.93,1.5,0.43,0.32,0.11,0,1.17
2000,"EAST 13TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",23900,6,4,2,0,2,0,2,0,0.68,0.45,0.23,0.23,0,0,0.41
2000,"EAST 14TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",21200,4,2,2,0,2,0,2,0,0.52,0.26,0.26,0.26,0,0,0.45
2000,"EAST 15TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",38800,27,24,3,0,3,0,4,0,1.9,1.69,0.21,0.21,0,0,1.24
2000,"EAST 15TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",39700,29,26,3,0,3,0,4,0,2,1.79,0.21,0.21,0,0,1.31
2000,"EAST 15TH AVENUE, ANCHORAGE","KARLUK STREET, ANCHORAGE",25600,15,12,3,1,2,0,5,0,1.6,1.28,0.32,0.21,0.11,0,0.89
2000,"EAST 15TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",37600,19,11,8,0,8,0,9,0,1.38,0.8,0.58,0.58,0,0,0.82
2000,"EAST 15TH AVENUE, ANCHORAGE","MEDFRA STREET, ANCHORAGE",22200,13,10,3,0,3,0,3,0,1.6,1.23,0.37,0.37,0,0,0.86
2000,"EAST 15TH AVENUE, ANCHORAGE","SITKA STREET, ANCHORAGE",28500,10,7,3,0,3,0,5,0,0.97,0.68,0.29,0.29,0,0,0
2000,"EAST 1ST AVENUE, ANCHORAGE","POST ROAD, ANCHORAGE",7600,5,5,0,0,0,0,0,0,1.8,1.8,0,0,0,0,0.93
2000,"EAST 20TH AVENUE, ANCHORAGE","ALDER DRIVE, ANCHORAGE (EAST SIDE)",2200,1,1,0,0,0,0,0,0,1.24,1.24,0,0,0,0,0.46
2000,"EAST 20TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",27300,16,15,1,0,1,0,2,0,1.6,1.5,0.1,0.1,0,0,0
2000,"EAST 20TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",24300,8,6,2,0,2,0,2,0,0.89,0.67,0.22,0.22,0,0,0.49
2000,"EAST 20TH AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE (SOUTH SIDE)",31900,27,27,0,0,0,0,0,0,2.32,2.32,0,0,0,0,1.33
2000,"EAST 32ND AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",26700,7,4,3,0,3,0,3,0,0.71,0.41,0.3,0.3,0,0,0.66
2000,"EAST 34TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",9000,6,6,0,0,0,0,0,0,1.82,1.82,0,0,0,0,0.99
2000,"EAST 36TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",46100,30,22,8,0,8,0,9,0,1.79,1.31,0.48,0.48,0,0,1.08
2000,"EAST 36TH AVENUE, ANCHORAGE","LATOUCHE STREET, ANCHORAGE",21500,10,7,3,0,3,0,5,0,1.27,0.89,0.38,0.38,0,0,0.74
2000,"EAST 36TH AVENUE, ANCHORAGE","MACINNES STREET, ANCHORAGE",22600,9,5,4,0,4,0,5,0,1.08,0.6,0.48,0.48,0,0,0.97
2000,"EAST 36TH AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",27500,8,6,2,0,2,0,3,0,0.8,0.6,0.2,0.2,0,0,0.45
2000,"EAST 36TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",33600,16,10,6,0,6,0,8,0,1.3,0.81,0.49,0.49,0,0,0.76
2000,"EAST 36TH AVENUE, ANCHORAGE","RHONE CIRCLE, ANCHORAGE",21900,1,1,0,0,0,0,0,0,0.12,0.12,0,0,0,0,0.09
2000,"EAST 36TH AVENUE, ANCHORAGE","SEWARD HIGHWAY, ANCHORAGE",66300,54,43,11,0,11,0,15,0,2.22,1.77,0.45,0.45,0,0,1.43
2000,"EAST 3RD AVENUE, ANCHORAGE","EAGLE STREET, ANCHORAGE",7200,1,1,0,0,0,0,0,0,0.38,0.38,0,0,0,0,0.17
2000,"EAST 3RD AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",10800,4,1,3,0,3,0,4,0,1.01,0.25,0.76,0.76,0,0,0
2000,"EAST 3RD AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",10900,11,8,3,2,1,0,5,0,2.76,2.01,0.75,0.25,0.5,0,1.98
2000,"EAST 3RD AVENUE, ANCHORAGE","POST ROAD, ANCHORAGE",12900,5,5,0,0,0,0,0,0,1.06,1.06,0,0,0,0,0.55
2000,"EAST 3RD AVENUE, ANCHORAGE","REEVE BOULEVARD, ANCHORAGE",18800,16,13,3,0,3,0,4,0,2.33,1.89,0.44,0.44,0,0,1.21
2000,"EAST 42ND AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",24500,7,4,3,0,3,0,4,0,0.78,0.45,0.33,0.33,0,0,0.55
2000,"EAST 42ND AVENUE, ANCHORAGE","LAUREL STREET, ANCHORAGE",7100,1,1,0,0,0,0,0,0,0.38,0.38,0,0,0,0,0.27
2000,"EAST 4TH AVENUE, ANCHORAGE","CORDOVA STREET, ANCHORAGE",7700,2,2,0,0,0,0,0,0,0.71,0.71,0,0,0,0,0.32
2000,"EAST 4TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",12800,8,7,1,0,1,0,2,0,1.71,1.5,0.21,0.21,0,0,0.77
2000,"EAST 4TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",14500,5,5,0,0,0,0,0,0,0.94,0.94,0,0,0,0,0.44
2000,"EAST 5TH AVENUE, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",35600,5,3,2,0,2,0,2,0,0.38,0.23,0.15,0.15,0,0,0
2000,"EAST 5TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",32100,8,6,2,1,1,0,3,0,0.7,0.52,0.18,0.09,0.09,0,0.37
2000,"EAST 5TH AVENUE, ANCHORAGE","HYDER STREET, ANCHORAGE",26000,3,1,2,0,2,0,2,0,0.32,0.11,0.21,0.21,0,0,0.32
2000,"EAST 5TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",32500,19,13,6,0,6,0,9,0,1.59,1.09,0.5,0.5,0,0,0.88
2000,"EAST 5TH AVENUE, ANCHORAGE","JUNEAU STREET, ANCHORAGE",17800,2,1,1,0,1,0,1,0,0.3,0.15,0.15,0.15,0,0,0.25
2000,"EAST 5TH AVENUE, ANCHORAGE","KARLUK STREET, ANCHORAGE",20600,17,13,4,0,4,0,5,0,2.27,1.73,0.54,0.54,0,0,1.19
2000,"EAST 5TH AVENUE, ANCHORAGE","REEVE BOULEVARD, ANCHORAGE",29900,29,17,12,1,11,0,13,0,2.64,1.55,1.09,1,0.09,0,1.51
2000,"EAST 5TH AVENUE, ANCHORAGE","SITKA STREET, ANCHORAGE",39700,13,9,4,0,4,0,5,0,0.9,0.62,0.28,0.28,0,0,0
2000,"EAST 68TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",35000,19,13,6,1,5,0,6,0,1.48,1.01,0.47,0.39,0.08,0,0.87
2000,"EAST 68TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",18000,5,2,3,0,3,0,4,0,0.75,0.3,0.45,0.45,0,0,0.5
2000,"EAST 6TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",28100,20,12,8,0,8,0,14,0,1.94,1.16,0.78,0.78,0,0,1.03
2000,"EAST 6TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",32700,22,16,6,0,6,0,7,0,1.83,1.33,0.5,0.5,0,0,1.01
2000,"EAST 6TH AVENUE, ANCHORAGE","JUNEAU STREET, ANCHORAGE",19000,4,4,0,0,0,0,0,0,0.57,0.57,0,0,0,0,0.48
2000,"EAST 6TH AVENUE, ANCHORAGE","KARLUK STREET, ANCHORAGE",20400,3,2,1,0,1,0,1,0,0.4,0.27,0.13,0.13,0,0,0.23
2000,"EAST 6TH AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",35700,22,14,8,0,8,0,9,0,1.68,1.07,0.61,0.61,0,0,0.99
2000,"EAST 6TH AVENUE, ANCHORAGE","PINE STREET, ANCHORAGE",5400,1,1,0,0,0,0,0,0,0.51,0.51,0,0,0,0,0.32
2000,"EAST 72ND AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",24700,5,4,1,0,1,0,1,0,0.55,0.44,0.11,0.11,0,0,0.39
2000,"EAST 76TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",20500,14,9,5,0,5,0,9,0,1.87,1.2,0.67,0.67,0,0,0.99
2000,"EAST 80TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",23000,11,5,6,0,6,0,8,0,1.31,0.6,0.71,0.71,0,0,0.77
2000,"EAST 82ND AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",18200,7,5,2,0,2,0,3,0,1.05,0.75,0.3,0.3,0,0,0.88
2000,"EAST 84TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",21400,5,2,3,0,3,0,5,0,0.65,0.26,0.39,0.39,0,0,0.37
2000,"EAST 88TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",21000,13,6,7,0,7,0,7,0,1.69,0.78,0.91,0.91,0,0,0.9
2000,"EAST 88TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",35000,26,17,9,0,9,0,14,0,2.03,1.33,0.7,0.7,0,0,1.19
2000,"EAST 9TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",26100,9,3,6,0,6,0,6,0,0.93,0.31,0.62,0.62,0,0,0.57
2000,"EAST 9TH AVENUE, ANCHORAGE","KARLUK STREET, ANCHORAGE",4700,1,0,1,0,1,0,2,0,0.58,0,0.58,0.58,0,0,0.35
2000,"EAST BENSON BOULEVARD, ANCHORAGE","LATOUCHE STREET, ANCHORAGE",22400,14,9,5,0,5,0,5,0,1.71,1.1,0.61,0.61,0,0,1
2000,"EAST DIMOND BOULEVARD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",65200,51,46,5,0,5,0,5,0,2.14,1.93,0.21,0.21,0,0,1.38
2000,"EAST DIMOND BOULEVARD, ANCHORAGE","SEWARD W. OFF RAMP AT DIMOND, ANCHORAGE",44300,27,27,0,0,0,0,0,0,1.67,1.67,0,0,0,0,1.11
2000,"EAST DOWLING ROAD, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",40300,21,13,8,0,8,0,11,0,1.42,0.88,0.54,0.54,0,0,0.85
2000,"EAST DOWLING ROAD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",32300,22,16,6,0,6,0,9,0,1.86,1.35,0.51,0.51,0,0,1.07
2000,"EAST DOWLING ROAD, ANCHORAGE","PETERSBURG STREET, ANCHORAGE",17900,1,1,0,0,0,0,0,0,0.15,0.15,0,0,0,0,0.1
2000,"EAST DOWLING ROAD, ANCHORAGE","QUINHAGAK STREET, ANCHORAGE",18300,6,4,2,0,2,0,3,0,0.9,0.6,0.3,0.3,0,0,0.75
2000,"EAST DOWLING ROAD, ANCHORAGE","SEWARD EAST RAMP AT DOWLING, ANCHORAGE",28400,11,10,1,0,1,0,1,0,1.07,0.97,0.1,0.1,0,0,0.65
2000,"EAST DOWLING ROAD, ANCHORAGE","SEWARD WEST RAMP AT DOWLING, ANCHORAGE",28500,9,8,1,0,1,0,1,0,0.87,0.77,0.1,0.1,0,0,0.54
2000,"EAST EAGLE RIVER LOOP ROAD, EAGLE RIVER","HILAND ROAD, EAGLE RIVER",13800,7,5,2,0,2,0,2,0,1.39,0.99,0.4,0.4,0,0,0.68
2000,"EAST EAGLE RIVER LOOP ROAD, EAGLE RIVER","NORTH MONTAGUE LOOP, EAGLE RIVER",15000,3,2,1,0,1,0,1,0,0.54,0.36,0.18,0.18,0,0,0.29
2000,"EAST FIREWEED LANE, ANCHORAGE","CORDOVA STREET, ANCHORAGE (EAST SIDE)",13800,2,2,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.3
2000,"EAST FIREWEED LANE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",13000,4,3,1,0,1,0,1,0,0.84,0.63,0.21,0.21,0,0,0.64
2000,"EAST FIREWEED LANE, ANCHORAGE","SEWARD HIGHWAY, ANCHORAGE",55400,59,39,20,2,18,0,29,0,2.91,1.92,0.99,0.89,0.1,0,2.01
2000,"EAST INTERNATIONAL AIRPORT ROAD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",30300,29,20,9,1,8,0,17,0,2.61,1.8,0.81,0.72,0.09,0,1.49
2000,"EAST KLATT ROAD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",21500,17,11,6,0,6,0,7,0,2.16,1.4,0.76,0.76,0,0,1.16
2000,"EAST LOOP ROAD, ANCHORAGE","HOLLYWOOD DRIVE, ANCHORAGE",15300,16,9,7,1,6,0,8,0,2.86,1.61,1.25,1.07,0.18,0,1.42
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",63400,48,40,8,0,8,0,9,0,2.07,1.73,0.34,0.34,0,0,1.32
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","LATOUCHE STREET, ANCHORAGE",25000,13,11,2,0,2,0,3,0,1.42,1.2,0.22,0.22,0,0,0.85
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","LOVEJOY DRIVE, ANCHORAGE",31200,3,3,0,0,0,0,0,0,0.27,0.27,0,0,0,0,0.25
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","MAPLEWOOD STREET, ANCHORAGE",41500,18,12,6,0,6,0,8,0,1.18,0.79,0.39,0.39,0,0,0.72
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","MULDOON ROAD, ANCHORAGE",34400,20,14,6,0,6,0,9,0,1.6,1.12,0.48,0.48,0,0,1.02
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","NICHOLS STREET, ANCHORAGE",38500,8,5,3,0,3,0,5,0,0.56,0.35,0.21,0.21,0,0,0.57
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","PATTERSON STREET, ANCHORAGE",18800,8,7,1,0,1,0,1,0,1.17,1.02,0.15,0.15,0,0,0.61
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","SEWARD HIGHWAY, ANCHORAGE",76000,55,45,10,0,10,0,11,0,1.98,1.62,0.36,0.36,0,0,1.42
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","UAA DRIVE, ANCHORAGE",43400,32,25,7,0,7,0,9,0,2.01,1.57,0.44,0.44,0,0,1.34
2000,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","WESLEYAN DRIVE, ANCHORAGE",29100,10,7,3,0,3,0,3,0,0.94,0.66,0.28,0.28,0,0,0.53
2000,"EAST TUDOR ROAD, ANCHORAGE","DALE STREET, ANCHORAGE",46400,16,15,1,0,1,0,1,0,0.94,0.88,0.06,0.06,0,0,0.98
2000,"EAST TUDOR ROAD, ANCHORAGE","EAU CLAIRE PLACE, ANCHORAGE",44500,9,8,1,0,1,0,1,0,0.55,0.49,0.06,0.06,0,0,0.57
